date,keyword,total_count
2018-09-20,포켓몬빵,3
2018-09-21,포켓몬빵,4
2018-09-22,포켓몬빵,6
2018-09-23,포켓몬빵,7
2018-09-24,포켓몬빵,7
2018-09-25,포켓몬빵,6
2018-09-26,포켓몬빵,5
2018-09-27,포켓몬빵,8
2018-09-28,포켓몬빵,8
2018-09-29,포켓몬빵,6
2018-09-30,포켓몬빵,7
2018-10-01,포켓몬빵,8
2018-10-02,포켓몬빵,7
2018-10-03,포켓몬빵,3
2018-10-04,포켓몬빵,8
2018-10-05,포켓몬빵,13
2018-10-06,포켓몬빵,5
2018-10-07,포켓몬빵,2
2018-10-08,포켓몬빵,7
2018-10-09,포켓몬빵,6
2018-10-10,포켓몬빵,3
2018-10-11,포켓몬빵,0
2018-10-12,포켓몬빵,8
2018-10-13,포켓몬빵,2
2018-10-14,포켓몬빵,10
2018-10-15,포켓몬빵,5
2018-10-16,포켓몬빵,5
2018-10-17,포켓몬빵,5
2018-10-18,포켓몬빵,7
2018-10-19,포켓몬빵,7
2018-10-20,포켓몬빵,5
2018-10-21,포켓몬빵,2
2018-10-22,포켓몬빵,11
2018-10-23,포켓몬빵,13
2018-10-24,포켓몬빵,3
2018-10-25,포켓몬빵,10
2018-10-26,포켓몬빵,6
2018-10-27,포켓몬빵,8
2018-10-28,포켓몬빵,3
2018-10-29,포켓몬빵,7
2018-10-30,포켓몬빵,9
2018-10-31,포켓몬빵,4
2018-11-01,포켓몬빵,4
2018-11-02,포켓몬빵,9
2018-11-03,포켓몬빵,5
2018-11-04,포켓몬빵,8
2018-11-05,포켓몬빵,12
2018-11-06,포켓몬빵,5
2018-11-07,포켓몬빵,4
2018-11-08,포켓몬빵,7
2018-11-09,포켓몬빵,6
2018-11-10,포켓몬빵,5
2018-11-11,포켓몬빵,7
2018-11-12,포켓몬빵,7
2018-11-13,포켓몬빵,6
2018-11-14,포켓몬빵,10
2018-11-15,포켓몬빵,8
2018-11-16,포켓몬빵,7
2018-11-17,포켓몬빵,8
2018-11-18,포켓몬빵,5
2018-11-19,포켓몬빵,7
2018-11-20,포켓몬빵,11
2018-11-21,포켓몬빵,8
2018-11-22,포켓몬빵,7
2018-11-23,포켓몬빵,11
2018-11-24,포켓몬빵,6
2018-11-25,포켓몬빵,6
2018-11-26,포켓몬빵,8
2018-11-27,포켓몬빵,9
2018-11-28,포켓몬빵,12
2018-11-29,포켓몬빵,9
2018-11-30,포켓몬빵,5
2018-12-01,포켓몬빵,3
2018-12-02,포켓몬빵,11
2018-12-03,포켓몬빵,7
2018-12-04,포켓몬빵,15
2018-12-05,포켓몬빵,7
2018-12-06,포켓몬빵,5
2018-12-07,포켓몬빵,4
2018-12-08,포켓몬빵,5
2018-12-09,포켓몬빵,6
2018-12-10,포켓몬빵,10
2018-12-11,포켓몬빵,5
2018-12-12,포켓몬빵,4
2018-12-13,포켓몬빵,11
2018-12-14,포켓몬빵,11
2018-12-15,포켓몬빵,7
2018-12-16,포켓몬빵,9
2018-12-17,포켓몬빵,7
2018-12-18,포켓몬빵,6
2018-12-19,포켓몬빵,7
2018-12-20,포켓몬빵,11
2018-12-21,포켓몬빵,4
2018-12-22,포켓몬빵,7
2018-12-23,포켓몬빵,15
2018-12-24,포켓몬빵,11
2018-12-25,포켓몬빵,3
2018-12-26,포켓몬빵,11
2018-12-27,포켓몬빵,9
2018-12-28,포켓몬빵,5
2018-12-29,포켓몬빵,5
2018-12-30,포켓몬빵,5
2018-12-31,포켓몬빵,12
2019-01-01,포켓몬빵,6
2019-01-02,포켓몬빵,4
2019-01-03,포켓몬빵,4
2019-01-04,포켓몬빵,10
2019-01-05,포켓몬빵,5
2019-01-06,포켓몬빵,11
2019-01-07,포켓몬빵,5
2019-01-08,포켓몬빵,4
2019-01-09,포켓몬빵,6
2019-01-10,포켓몬빵,5
2019-01-11,포켓몬빵,11
2019-01-12,포켓몬빵,8
2019-01-13,포켓몬빵,9
2019-01-14,포켓몬빵,2
2019-01-15,포켓몬빵,3
2019-01-16,포켓몬빵,5
2019-01-17,포켓몬빵,10
2019-01-18,포켓몬빵,8
2019-01-19,포켓몬빵,3
2019-01-20,포켓몬빵,10
2019-01-21,포켓몬빵,11
2019-01-22,포켓몬빵,12
2019-01-23,포켓몬빵,8
2019-01-24,포켓몬빵,5
2019-01-25,포켓몬빵,9
2019-01-26,포켓몬빵,7
2019-01-27,포켓몬빵,8
2019-01-28,포켓몬빵,3
2019-01-29,포켓몬빵,7
2019-01-30,포켓몬빵,12
2019-01-31,포켓몬빵,10
2019-02-01,포켓몬빵,4
2019-02-02,포켓몬빵,5
2019-02-03,포켓몬빵,2
2019-02-04,포켓몬빵,18
2019-02-05,포켓몬빵,7
2019-02-06,포켓몬빵,5
2019-02-07,포켓몬빵,11
2019-02-08,포켓몬빵,8
2019-02-09,포켓몬빵,8
2019-02-10,포켓몬빵,14
2019-02-11,포켓몬빵,8
2019-02-12,포켓몬빵,8
2019-02-13,포켓몬빵,4
2019-02-14,포켓몬빵,7
2019-02-15,포켓몬빵,8
2019-02-16,포켓몬빵,6
2019-02-17,포켓몬빵,5
2019-02-18,포켓몬빵,11
2019-02-19,포켓몬빵,5
2019-02-20,포켓몬빵,9
2019-02-21,포켓몬빵,8
2019-02-22,포켓몬빵,5
2019-02-23,포켓몬빵,9
2019-02-24,포켓몬빵,6
2019-02-25,포켓몬빵,13
2019-02-26,포켓몬빵,8
2019-02-27,포켓몬빵,11
2019-02-28,포켓몬빵,10
2019-03-01,포켓몬빵,7
2019-03-02,포켓몬빵,4
2019-03-03,포켓몬빵,5
2019-03-04,포켓몬빵,18
2019-03-05,포켓몬빵,17
2019-03-06,포켓몬빵,16
2019-03-07,포켓몬빵,4
2019-03-08,포켓몬빵,3
2019-03-09,포켓몬빵,9
2019-03-10,포켓몬빵,7
2019-03-11,포켓몬빵,5
2019-03-12,포켓몬빵,6
2019-03-13,포켓몬빵,9
2019-03-14,포켓몬빵,8
2019-03-15,포켓몬빵,3
2019-03-16,포켓몬빵,4
2019-03-17,포켓몬빵,11
2019-03-18,포켓몬빵,7
2019-03-19,포켓몬빵,2
2019-03-20,포켓몬빵,3
2019-03-21,포켓몬빵,6
2019-03-22,포켓몬빵,13
2019-03-23,포켓몬빵,6
2019-03-24,포켓몬빵,7
2019-03-25,포켓몬빵,7
2019-03-26,포켓몬빵,4
2019-03-27,포켓몬빵,5
2019-03-28,포켓몬빵,14
2019-03-29,포켓몬빵,5
2019-03-30,포켓몬빵,13
2019-03-31,포켓몬빵,5
2019-04-01,포켓몬빵,7
2019-04-02,포켓몬빵,7
2019-04-03,포켓몬빵,5
2019-04-04,포켓몬빵,8
2019-04-05,포켓몬빵,6
2019-04-06,포켓몬빵,4
2019-04-07,포켓몬빵,10
2019-04-08,포켓몬빵,6
2019-04-09,포켓몬빵,11
2019-04-10,포켓몬빵,5
2019-04-11,포켓몬빵,2
2019-04-12,포켓몬빵,8
2019-04-13,포켓몬빵,6
2019-04-14,포켓몬빵,9
2019-04-15,포켓몬빵,9
2019-04-16,포켓몬빵,7
2019-04-17,포켓몬빵,5
2019-04-18,포켓몬빵,8
2019-04-19,포켓몬빵,7
2019-04-20,포켓몬빵,6
2019-04-21,포켓몬빵,3
2019-04-22,포켓몬빵,8
2019-04-23,포켓몬빵,5
2019-04-24,포켓몬빵,5
2019-04-25,포켓몬빵,1
2019-04-26,포켓몬빵,7
2019-04-27,포켓몬빵,5
2019-04-28,포켓몬빵,4
2019-04-29,포켓몬빵,4
2019-04-30,포켓몬빵,8
2019-05-01,포켓몬빵,12
2019-05-02,포켓몬빵,11
2019-05-03,포켓몬빵,9
2019-05-04,포켓몬빵,16
2019-05-05,포켓몬빵,13
2019-05-06,포켓몬빵,13
2019-05-07,포켓몬빵,7
2019-05-08,포켓몬빵,7
2019-05-09,포켓몬빵,15
2019-05-10,포켓몬빵,11
2019-05-11,포켓몬빵,7
2019-05-12,포켓몬빵,12
2019-05-13,포켓몬빵,10
2019-05-14,포켓몬빵,15
2019-05-15,포켓몬빵,14
2019-05-16,포켓몬빵,11
2019-05-17,포켓몬빵,16
2019-05-18,포켓몬빵,8
2019-05-19,포켓몬빵,12
2019-05-20,포켓몬빵,10
2019-05-21,포켓몬빵,10
2019-05-22,포켓몬빵,8
2019-05-23,포켓몬빵,8
2019-05-24,포켓몬빵,3
2019-05-25,포켓몬빵,5
2019-05-26,포켓몬빵,6
2019-05-27,포켓몬빵,8
2019-05-28,포켓몬빵,8
2019-05-29,포켓몬빵,4
2019-05-30,포켓몬빵,8
2019-05-31,포켓몬빵,5
2019-06-01,포켓몬빵,10
2019-06-02,포켓몬빵,4
2019-06-03,포켓몬빵,13
2019-06-04,포켓몬빵,5
2019-06-05,포켓몬빵,8
2019-06-06,포켓몬빵,9
2019-06-07,포켓몬빵,9
2019-06-08,포켓몬빵,6
2019-06-09,포켓몬빵,2
2019-06-10,포켓몬빵,12
2019-06-11,포켓몬빵,8
2019-06-12,포켓몬빵,6
2019-06-13,포켓몬빵,13
2019-06-14,포켓몬빵,11
2019-06-15,포켓몬빵,3
2019-06-16,포켓몬빵,5
2019-06-17,포켓몬빵,8
2019-06-18,포켓몬빵,13
2019-06-19,포켓몬빵,11
2019-06-20,포켓몬빵,12
2019-06-21,포켓몬빵,6
2019-06-22,포켓몬빵,7
2019-06-23,포켓몬빵,8
2019-06-24,포켓몬빵,9
2019-06-25,포켓몬빵,6
2019-06-26,포켓몬빵,2
2019-06-27,포켓몬빵,14
