date,keyword,total_count
2019-04-16,탕후루,40
2019-04-17,탕후루,28
2019-04-18,탕후루,43
2019-04-19,탕후루,34
2019-04-20,탕후루,28
2019-04-21,탕후루,16
2019-04-22,탕후루,35
2019-04-23,탕후루,38
2019-04-24,탕후루,21
2019-04-25,탕후루,26
2019-04-26,탕후루,19
2019-04-27,탕후루,29
2019-04-28,탕후루,25
2019-04-29,탕후루,36
2019-04-30,탕후루,31
2019-05-01,탕후루,29
2019-05-02,탕후루,26
2019-05-03,탕후루,40
2019-05-04,탕후루,32
2019-05-05,탕후루,31
2019-05-06,탕후루,44
2019-05-07,탕후루,36
2019-05-08,탕후루,30
2019-05-09,탕후루,34
2019-05-10,탕후루,35
2019-05-11,탕후루,27
2019-05-12,탕후루,35
2019-05-13,탕후루,45
2019-05-14,탕후루,32
2019-05-15,탕후루,32
2019-05-16,탕후루,20
2019-05-17,탕후루,26
2019-05-18,탕후루,28
2019-05-19,탕후루,18
2019-05-20,탕후루,30
2019-05-21,탕후루,22
2019-05-22,탕후루,19
2019-05-23,탕후루,18
2019-05-24,탕후루,23
2019-05-25,탕후루,24
2019-05-26,탕후루,27
2019-05-27,탕후루,23
2019-05-28,탕후루,33
2019-05-29,탕후루,28
2019-05-30,탕후루,21
2019-05-31,탕후루,15
2019-06-01,탕후루,23
2019-06-02,탕후루,23
2019-06-03,탕후루,38
2019-06-04,탕후루,28
2019-06-05,탕후루,23
2019-06-06,탕후루,21
2019-06-07,탕후루,23
2019-06-08,탕후루,22
2019-06-09,탕후루,22
2019-06-10,탕후루,21
2019-06-11,탕후루,28
2019-06-12,탕후루,19
2019-06-13,탕후루,24
2019-06-14,탕후루,17
2019-06-15,탕후루,20
2019-06-16,탕후루,17
2019-06-17,탕후루,26
2019-06-18,탕후루,34
2019-06-19,탕후루,21
2019-06-20,탕후루,19
2019-06-21,탕후루,18
2019-06-22,탕후루,14
2019-06-23,탕후루,18
2019-06-24,탕후루,14
2019-06-25,탕후루,19
2019-06-26,탕후루,22
2019-06-27,탕후루,20
2019-06-28,탕후루,16
2019-06-29,탕후루,13
2019-06-30,탕후루,23
2019-07-01,탕후루,21
2019-07-02,탕후루,18
2019-07-03,탕후루,23
2019-07-04,탕후루,11
2019-07-05,탕후루,12
2019-07-06,탕후루,15
2019-07-07,탕후루,14
2019-07-08,탕후루,12
2019-07-09,탕후루,8
2019-07-10,탕후루,15
2019-07-11,탕후루,16
2019-07-12,탕후루,19
2019-07-13,탕후루,14
2019-07-14,탕후루,15
2019-07-15,탕후루,19
2019-07-16,탕후루,27
2019-07-17,탕후루,14
2019-07-18,탕후루,13
2019-07-19,탕후루,14
2019-07-20,탕후루,13
2019-07-21,탕후루,15
2019-07-22,탕후루,18
2019-07-23,탕후루,24
2019-07-24,탕후루,13
2019-07-25,탕후루,13
2019-07-26,탕후루,17
2019-07-27,탕후루,5
2019-07-28,탕후루,11
2019-07-29,탕후루,14
2019-07-30,탕후루,16
2019-07-31,탕후루,18
2019-08-01,탕후루,19
2019-08-02,탕후루,12
2019-08-03,탕후루,17
2019-08-04,탕후루,15
2019-08-05,탕후루,23
2019-08-06,탕후루,15
2019-08-07,탕후루,13
2019-08-08,탕후루,14
2019-08-09,탕후루,16
2019-08-10,탕후루,7
2019-08-11,탕후루,9
2019-08-12,탕후루,14
2019-08-13,탕후루,19
2019-08-14,탕후루,14
2019-08-15,탕후루,16
2019-08-16,탕후루,9
2019-08-17,탕후루,12
2019-08-18,탕후루,12
2019-08-19,탕후루,10
2019-08-20,탕후루,14
2019-08-21,탕후루,15
2019-08-22,탕후루,14
2019-08-23,탕후루,16
2019-08-24,탕후루,13
2019-08-25,탕후루,11
2019-08-26,탕후루,9
2019-08-27,탕후루,19
2019-08-28,탕후루,16
2019-08-29,탕후루,18
2019-08-30,탕후루,9
2019-08-31,탕후루,16
2019-09-01,탕후루,11
2019-09-02,탕후루,19
2019-09-03,탕후루,18
2019-09-04,탕후루,13
2019-09-05,탕후루,7
2019-09-06,탕후루,17
2019-09-07,탕후루,19
2019-09-08,탕후루,12
2019-09-09,탕후루,14
2019-09-10,탕후루,5
2019-09-11,탕후루,9
2019-09-12,탕후루,16
2019-09-13,탕후루,8
2019-09-14,탕후루,10
2019-09-15,탕후루,12
2019-09-16,탕후루,16
2019-09-17,탕후루,15
2019-09-18,탕후루,13
2019-09-19,탕후루,10
2019-09-20,탕후루,10
2019-09-21,탕후루,4
2019-09-22,탕후루,13
2019-09-23,탕후루,17
2019-09-24,탕후루,14
2019-09-25,탕후루,8
2019-09-26,탕후루,12
2019-09-27,탕후루,14
2019-09-28,탕후루,13
2019-09-29,탕후루,16
2019-09-30,탕후루,20
2019-10-01,탕후루,10
2019-10-02,탕후루,16
2019-10-03,탕후루,11
2019-10-04,탕후루,20
2019-10-05,탕후루,20
2019-10-06,탕후루,16
2019-10-07,탕후루,26
2019-10-08,탕후루,16
2019-10-09,탕후루,19
2019-10-10,탕후루,20
2019-10-11,탕후루,21
2019-10-12,탕후루,17
2019-10-13,탕후루,22
2019-10-14,탕후루,23
2019-10-15,탕후루,26
2019-10-16,탕후루,17
2019-10-17,탕후루,20
2019-10-18,탕후루,10
2019-10-19,탕후루,15
2019-10-20,탕후루,26
2019-10-21,탕후루,23
2019-10-22,탕후루,22
2019-10-23,탕후루,22
2019-10-24,탕후루,20
2019-10-25,탕후루,21
2019-10-26,탕후루,8
2019-10-27,탕후루,21
2019-10-28,탕후루,20
2019-10-29,탕후루,24
2019-10-30,탕후루,18
2019-10-31,탕후루,16
2019-11-01,탕후루,14
2019-11-02,탕후루,19
2019-11-03,탕후루,22
2019-11-04,탕후루,15
2019-11-05,탕후루,18
2019-11-06,탕후루,18
2019-11-07,탕후루,15
2019-11-08,탕후루,8
2019-11-09,탕후루,14
2019-11-10,탕후루,21
2019-11-11,탕후루,16
2019-11-12,탕후루,28
2019-11-13,탕후루,25
2019-11-14,탕후루,15
2019-11-15,탕후루,14
2019-11-16,탕후루,17
2019-11-17,탕후루,28
2019-11-18,탕후루,24
2019-11-19,탕후루,30
2019-11-20,탕후루,17
2019-11-21,탕후루,20
2019-11-22,탕후루,22
2019-11-23,탕후루,20
2019-11-24,탕후루,17
2019-11-25,탕후루,30
2019-11-26,탕후루,21
2019-11-27,탕후루,17
2019-11-28,탕후루,20
2019-11-29,탕후루,33
2019-11-30,탕후루,17
2019-12-01,탕후루,39
2019-12-02,탕후루,24
2019-12-03,탕후루,29
2019-12-04,탕후루,19
2019-12-05,탕후루,21
2019-12-06,탕후루,23
2019-12-07,탕후루,15
2019-12-08,탕후루,17
2019-12-09,탕후루,30
2019-12-10,탕후루,19
2019-12-11,탕후루,25
2019-12-12,탕후루,33
2019-12-13,탕후루,16
2019-12-14,탕후루,27
2019-12-15,탕후루,36
2019-12-16,탕후루,30
2019-12-17,탕후루,25
2019-12-18,탕후루,31
2019-12-19,탕후루,32
2019-12-20,탕후루,35
2019-12-21,탕후루,20
2019-12-22,탕후루,29
2019-12-23,탕후루,46
2019-12-24,탕후루,33
2019-12-25,탕후루,34
2019-12-26,탕후루,48
2019-12-27,탕후루,44
2019-12-28,탕후루,36
2019-12-29,탕후루,44
2019-12-30,탕후루,54
2019-12-31,탕후루,55
2020-01-01,탕후루,35
2020-01-02,탕후루,43
2020-01-03,탕후루,46
2020-01-04,탕후루,26
2020-01-05,탕후루,45
2020-01-06,탕후루,64
2020-01-07,탕후루,45
2020-01-08,탕후루,58
2020-01-09,탕후루,41
2020-01-10,탕후루,38
2020-01-11,탕후루,54
2020-01-12,탕후루,41
2020-01-13,탕후루,48
2020-01-14,탕후루,58
2020-01-15,탕후루,38
2020-01-16,탕후루,47
2020-01-17,탕후루,52
2020-01-18,탕후루,39
2020-01-19,탕후루,44
2020-01-20,탕후루,64
2020-01-21,탕후루,57
2020-01-22,탕후루,64
2020-01-23,탕후루,48
2020-01-24,탕후루,32
2020-01-25,탕후루,32
2020-01-26,탕후루,30
2020-01-27,탕후루,35
2020-01-28,탕후루,58
2020-01-29,탕후루,46
2020-01-30,탕후루,33
2020-01-31,탕후루,42
2020-02-01,탕후루,35
2020-02-02,탕후루,46
2020-02-03,탕후루,43
2020-02-04,탕후루,37
2020-02-05,탕후루,53
2020-02-06,탕후루,41
2020-02-07,탕후루,30
2020-02-08,탕후루,30
2020-02-09,탕후루,36
2020-02-10,탕후루,37
2020-02-11,탕후루,43
2020-02-12,탕후루,48
2020-02-13,탕후루,30
2020-02-14,탕후루,26
2020-02-15,탕후루,35
2020-02-16,탕후루,40
2020-02-17,탕후루,43
2020-02-18,탕후루,31
2020-02-19,탕후루,54
